    0.670688132495947942E-01    0.119418088982565944E+02    0.943849259614944458E+01    0.212072238326072693E+01    0.729579627513885498E+01    0.339378547668457031E+01   -0.353883576393127441E+01   -0.999000000000000022+100   -0.610646350544152394E+01    1
    0.304856914852535243E+00    0.238969190942278392E+00    0.115136356353759766E+02    0.220419719815254211E+01    0.143617379665374756E+02    0.950403213500976562E+00   -0.289553666114807129E+01   -0.999000000000000022+100   -0.610896350544153233E+01    1
    0.617249102801656363E+03    0.203714419611404525E-01    0.110965896844863892E+02    0.228870630264282227E+01    0.678886950016021729E+01    0.273156166076660156E+00   -0.345878207683563232E+01   -0.999000000000000022+100   -0.611146350544151318E+01    1
    0.847678173618008941E+02    0.416632078293788788E-01    0.108418726325035095E+02    0.703193545341491699E+00    0.796209722757339478E+01    0.180609416961669922E+01   -0.309184741973876953E+01   -0.999000000000000022+100   -0.611396350544150202E+01    1
    0.189982363349134453E+01    0.564031365507603937E+02    0.608728164434432983E+01    0.325845032930374146E+00    0.118962246179580688E+02    0.369091105461120605E+01   -0.318778681755065918E+01   -0.999000000000000022+100   -0.611646350544151840E+01    1
    0.224326614285488546E+01    0.614070536017012270E+01    0.120547857880592346E+02    0.623592287302017212E+00    0.697556823492050171E+01    0.447536468505859375E+00   -0.225264215469360352E+01   -0.999000000000000022+100   -0.611896350544151613E+01    1
    0.223729053540520528E+01    0.952835464811021271E-01    0.102175353765487671E+02    0.782358050346374512E+00    0.127247750759124756E+02    0.300763034820556641E+01   -0.341971445083618164E+01   -0.999000000000000022+100   -0.612146350544151030E+01    1
    0.632617414462618033E+01    0.263799812910183418E+01    0.124147398471832275E+02    0.271461457014083862E+00    0.138648757338523865E+02    0.740612268447875977E+00   -0.265168988704681396E+01   -0.999000000000000022+100   -0.612396350544150803E+01    1
    0.217242244937313167E+02    0.855119956385880009E+00    0.959867894649505615E+01    0.160606622695922852E+01    0.108016115427017212E+02    0.358427238464355469E+01   -0.373267149925231934E+01   -0.999000000000000022+100   -0.612646350544151108E+01    1
    0.325092848086114716E+00    0.166461031890426908E+00    0.654297393560409546E+01    0.238506644964218140E+01    0.118341869115829468E+02    0.265543699264526367E+01   -0.268142724037170410E+01   -0.999000000000000022+100   -0.612896350544151858E+01    1
    0.151340153868145151E-01    0.168346502183153411E-01    0.649381172657012939E+01    0.198093324899673462E+01    0.147867053747177124E+02    0.359263253211975098E+01   -0.268474924564361572E+01   -0.999000000000000022+100   -0.613146350544150476E+01    1
    0.340973498333349667E+00    0.221646371952764643E+01    0.127719097733497620E+02    0.198009505867958069E+01    0.939559042453765869E+01    0.464753866195678711E+00   -0.232075738906860352E+01   -0.999000000000000022+100   -0.613396350544150160E+01    1
    0.125023192728950754E+02    0.453615530691439672E-01    0.602715885639190674E+01    0.407209098339080811E+00    0.140238878130912781E+02    0.160790681838989258E+00   -0.379519271850585938E+01   -0.999000000000000022+100   -0.613646350544149932E+01    1
    0.888177442894727137E-01    0.137219290884590367E+00    0.416652119159698486E+01    0.233057379722595215E+01    0.968154519796371460E+01    0.146213841438293457E+01   -0.363062131404876709E+01   -0.999000000000000022+100   -0.613896350544150327E+01    1
    0.292141034729235862E+02    0.483596988526231231E+00    0.724060469865798950E+01    0.231939792633056641E+01    0.104198080301284790E+02    0.676293849945068359E+00   -0.327790451049804688E+01   -0.999000000000000022+100   -0.614146350544151343E+01    1
    0.112953615195775647E+02    0.452332812304670497E+02    0.626266914606094360E+01    0.220142200589179993E+01    0.111452275514602661E+02    0.361140108108520508E+01   -0.217757272720336914E+01   -0.999000000000000022+100   -0.614396350544152714E+01    1
    0.638351101038419855E+00    0.121526174883995572E+00    0.630026996135711670E+01    0.205537036061286926E+01    0.129453197121620178E+02    0.397501301765441895E+01   -0.398306274414062500E+01   -0.999000000000000022+100   -0.614646350544152309E+01    1
    0.994737247522231582E+00    0.153252083246183712E+01    0.112199214100837708E+02    0.184309035539627075E+00    0.921586811542510986E+01    0.401721954345703125E+00   -0.363405835628509521E+01   -0.999000000000000022+100   -0.614896350544151282E+01    1
    0.415892532930224948E-01    0.285714485651047512E+00    0.128918576240539551E+02    0.140661448240280151E+00    0.144772803783416748E+02    0.165501880645751953E+01   -0.216357243061065674E+01   -0.999000000000000022+100   -0.615146350544152742E+01    1
    0.855305171687184611E+02    0.346515131682627782E+03    0.115472855567932129E+02    0.893739610910415649E+00    0.106708672642707825E+02    0.214407515525817871E+01   -0.272060918807983398E+01   -0.999000000000000022+100   -0.615396350544151360E+01    1
    0.196819109987395637E-01    0.577368745821984021E+03    0.685316067934036255E+01    0.397457331418991089E+00    0.900859594345092773E+01    0.360984373092651367E+01   -0.345378255844116211E+01   -0.999000000000000022+100   -0.615646350544150067E+01    1
    0.587661917338792805E+00    0.257542292928507263E-01    0.488411027193069458E+01    0.110761776566505432E+01    0.773552477359771729E+01    0.180064845085144043E+01   -0.211201477050781250E+01   -0.999000000000000022+100   -0.615896350544150195E+01    1
    0.611895054747753298E+00    0.482711214826697812E+03    0.744592940807342529E+01    0.934087634086608887E+00    0.102357566356658936E+02    0.375960063934326172E+01   -0.250423514842987061E+01   -0.999000000000000022+100   -0.616146350544151922E+01    1
    0.283334588476661464E+01    0.623241117903376534E+02    0.577513903379440308E+01    0.150684088468551636E+01    0.115153831243515015E+02    0.270106935501098633E+01   -0.241154110431671143E+01   -0.999000000000000022+100   -0.616396350544152849E+01    1
    0.228921641559254346E+00    0.552652279667577417E+02    0.763220989704132080E+01    0.116504862904548645E+01    0.137169170379638672E+02    0.287000465393066406E+01   -0.204850709438323975E+01   -0.999000000000000022+100   -0.616646350544150668E+01    1
    0.197411137813642973E+00    0.209728024225092034E-01    0.839926749467849731E+01    0.642502158880233765E+00    0.100339275598526001E+02    0.328121900558471680E+01   -0.389763903617858887E+01   -0.999000000000000022+100   -0.616896350544149996E+01    1
    0.139092245200852560E+00    0.900919621388777014E+00    0.946031934022903442E+01    0.178576573729515076E+01    0.121673968434333801E+02    0.223933792114257812E+01   -0.248147726058959961E+01   -0.999000000000000022+100   -0.617146350544152167E+01    1
    0.153201927639687785E+01    0.511415669224404706E-01    0.835496222972869873E+01    0.125304147601127625E+01    0.708147883415222168E+01    0.265714287757873535E+01   -0.344224166870117188E+01   -0.999000000000000022+100   -0.617396350544153449E+01    1
    0.556718926851166543E+03    0.343549188388842452E+02    0.975383776426315308E+01    0.201067864894866943E+01    0.106718775629997253E+02    0.394282293319702148E+01   -0.385647428035736084E+01   -0.999000000000000022+100   -0.617646350544151179E+01    1
    0.211106919304673823E+01    0.219634497041814231E+00    0.698183053731918335E+01    0.856527984142303467E+00    0.138887107372283936E+02    0.217093467712402344E+00   -0.275147449970245361E+01   -0.999000000000000022+100   -0.617896350544150152E+01    1
    0.102749149433602653E+03    0.583742621424730501E+02    0.100081739425659180E+02    0.550348311662673950E+00    0.147542059421539307E+02    0.157655453681945801E+01   -0.283712303638458252E+01   -0.999000000000000022+100   -0.618146350544150103E+01    1
    0.937329010766347004E+01    0.159188957835514024E+02    0.911980432271957397E+01    0.112815126776695251E+01    0.116525959968566895E+02    0.391057372093200684E+01   -0.331632030010223389E+01   -0.999000000000000022+100   -0.618396350544151829E+01    1
    0.150451029883921628E+02    0.316645816335529240E+00    0.107383254170417786E+02    0.243822544813156128E+01    0.120100057125091553E+02    0.174381041526794434E+01   -0.325585138797760010E+01   -0.999000000000000022+100   -0.618646350544152934E+01    1
    0.712769165903908331E+01    0.158494317895382952E+01    0.473013538122177124E+01    0.205231934785842896E+01    0.128782153129577637E+02    0.100944995880126953E+01   -0.235368239879608154E+01   -0.999000000000000022+100   -0.618896350544151730E+01    1
    0.121013816838990620E-01    0.180568026502043816E+00    0.946027106046676636E+01    0.888591557741165161E+00    0.116643503308296204E+02    0.176678085327148438E+01   -0.362989735603332520E+01   -0.999000000000000022+100   -0.619146350544153012E+01    1
    0.112559708284671878E+01    0.229036032732119310E+00    0.119564898014068604E+02    0.103126168251037598E+00    0.113865968585014343E+02    0.275040435791015625E+01   -0.289744651317596436E+01   -0.999000000000000022+100   -0.619396350544153673E+01    1
    0.104414281969038777E+00    0.106349507880969938E+02    0.563232052326202393E+01    0.886177271604537964E+00    0.137064707279205322E+02    0.271886682510375977E+01   -0.224292159080505371E+01   -0.999000000000000022+100   -0.619646350544151137E+01    1
    0.809318114874318439E+01    0.794232915635317699E-01    0.637445288896560669E+01    0.165616944432258606E+01    0.116091594099998474E+02    0.144623875617980957E+01   -0.311485326290130615E+01   -0.999000000000000022+100   -0.619896350544150465E+01    1
    0.179796431303344342E+02    0.524330028543880666E+00    0.406339722871780396E+01    0.202464178204536438E+01    0.101620736718177795E+02    0.322036027908325195E+01   -0.366933083534240723E+01   -0.999000000000000022+100   -0.620146350544151748E+01    1
    0.718270575256692440E-01    0.214059799255759742E+00    0.105935698151588440E+02    0.136790722608566284E+00    0.148657241463661194E+02    0.303754425048828125E+01   -0.296100950241088867E+01   -0.999000000000000022+100   -0.620396350544150987E+01    1
    0.196064241303366117E+03    0.996363192445224755E+00    0.114669786095619202E+02    0.743133723735809326E+00    0.877097815275192261E+01    0.516686916351318359E+00   -0.381887888908386230E+01   -0.999000000000000022+100   -0.620646350544149783E+01    1
    0.308021817134019358E+02    0.357595113695762315E-01    0.583757710456848145E+01    0.123744830489158630E+01    0.801406145095825195E+01    0.247375583648681641E+01   -0.255975687503814697E+01   -0.999000000000000022+100   -0.620896350544150710E+01    1
    0.779297223299389316E+03    0.551214167748236079E+02    0.705762976408004761E+01    0.235007852315902710E+00    0.935005635023117065E+01    0.151673674583435059E+01   -0.372955346107482910E+01   -0.999000000000000022+100   -0.621146350544150838E+01    1
    0.434851417810435770E+01    0.219653669262382459E-01    0.544934076070785522E+01    0.217010647058486938E+01    0.100574040412902832E+02    0.522062063217163086E+00   -0.354892027378082275E+01   -0.999000000000000022+100   -0.621396350544150700E+01    1
    0.566849850785812691E+03    0.536625565390910442E+00    0.462378311157226562E+01    0.245033323764801025E+01    0.761979907751083374E+01    0.225951147079467773E+01   -0.393760347366333008E+01   -0.999000000000000022+100   -0.621646350544150472E+01    1
    0.386369162190500219E+02    0.854530421984577182E+00    0.110143510103225708E+02    0.323721766471862793E+00    0.103345862030982971E+02    0.912348031997680664E+00   -0.294102263450622559E+01   -0.999000000000000022+100   -0.621896350544153709E+01    1
    0.374893912653620834E-01    0.413591159905248584E+00    0.449055778980255127E+01    0.803658217191696167E+00    0.658491700887680054E+01    0.227707934379577637E+01   -0.327503776550292969E+01   -0.999000000000000022+100   -0.622146350544152416E+01    1
    0.391998197910701368E-01    0.969916329231784946E+00    0.647581464052200317E+01    0.723888278007507324E+00    0.100738504528999329E+02    0.509212493896484375E+00   -0.328474950790405273E+01   -0.999000000000000022+100   -0.622396350544153076E+01    1
    0.685916180140438286E-01    0.848196507684185462E+03    0.114400449395179749E+02    0.181400835514068604E+01    0.778452962636947632E+01    0.306532597541809082E+01   -0.226063346862792969E+01   -0.999000000000000022+100   -0.622646350544153204E+01    1
    0.879550975190786176E+03    0.413574925942314575E+01    0.674062538146972656E+01    0.268712788820266724E+00    0.119012698531150818E+02    0.211160898208618164E+01   -0.294669389724731445E+01   -0.999000000000000022+100   -0.622896350544151112E+01    1
    0.482577409207593860E+03    0.129846397217961762E+01    0.988239121437072754E+01    0.970515757799148560E+00    0.143393218517303467E+02    0.310070037841796875E+01   -0.352321040630340576E+01   -0.999000000000000022+100   -0.623146350544149907E+01    1
    0.202887294496857209E+03    0.663369088367087995E-01    0.835334914922714233E+01    0.940002501010894775E+00    0.106042474508285522E+02    0.167956733703613281E+01   -0.260030817985534668E+01   -0.999000000000000022+100   -0.623396350544151101E+01    1
    0.157494519642387316E-01    0.111192278282203919E+00    0.831645697355270386E+01    0.183638885617256165E+01    0.122502529621124268E+02    0.308954429626464844E+01   -0.268786096572875977E+01   -0.999000000000000022+100   -0.623646350544152739E+01    1
    0.661958953046788007E-01    0.223486855806252123E+03    0.107305400371551514E+02    0.104602903127670288E+01    0.642870157957077026E+01    0.117747068405151367E+01   -0.328205704689025879E+01   -0.999000000000000022+100   -0.623896350544154199E+01    1
    0.440210710552771989E+01    0.391382567661187064E+01    0.802703642845153809E+01    0.514503866434097290E+00    0.706329435110092163E+01    0.133286476135253906E+01   -0.271078956127166748E+01   -0.999000000000000022+100   -0.624146350544154416E+01    1
    0.589606457737120282E+00    0.483598382322511303E-01    0.504068851470947266E+01    0.195523038506507874E+01    0.798822104930877686E+01    0.288017940521240234E+01   -0.321701335906982422E+01   -0.999000000000000022+100   -0.624396350544154188E+01    1
    0.247830315314768845E+00    0.904105428988029924E+00    0.124497571587562561E+02    0.208653673529624939E+01    0.125980013608932495E+02    0.285260558128356934E+01   -0.342652320861816406E+01   -0.999000000000000022+100   -0.624646350544154139E+01    1
    0.821111598745664928E+01    0.116984667074206808E+00    0.113650133609771729E+02    0.220109105110168457E+01    0.136887609958648682E+02    0.305488109588623047E-01   -0.299197661876678467E+01   -0.999000000000000022+100   -0.624896350544154089E+01    1
    0.558910525618590626E+01    0.423555561351340032E+03    0.634918862581253052E+01    0.240003407001495361E+01    0.114478826522827148E+02    0.136322999000549316E+01   -0.243148958683013916E+01   -0.999000000000000022+100   -0.625146350544151908E+01    1
    0.486945002714886277E+00    0.201675290360382842E+00    0.121859393715858459E+02    0.716897994279861450E+00    0.147722473740577698E+02    0.165662860870361328E+01   -0.235687828063964844E+01   -0.999000000000000022+100   -0.625396350544150437E+01    1
    0.164409694384878321E+03    0.489074123515352710E+01    0.956324428319931030E+01    0.248548820614814758E+01    0.667843580245971680E+01    0.354189252853393555E+01   -0.389886355400085449E+01   -0.999000000000000022+100   -0.625646350544151275E+01    1
    0.228702321299199228E-01    0.480712044827325755E+02    0.773870646953582764E+01    0.214679941534996033E+01    0.116142162680625916E+02    0.204830312728881836E+01   -0.375692999362945557E+01   -0.999000000000000022+100   -0.625896350544152913E+01    1
    0.183042862058108158E-01    0.130352330950198314E+01    0.123379203081130981E+02    0.239535450935363770E+01    0.149661147594451904E+02    0.386109972000122070E+01   -0.283779394626617432E+01   -0.999000000000000022+100   -0.626146350544153396E+01    1
    0.226053425237014579E+03    0.247722074263032340E+03    0.755789607763290405E+01    0.171824783086776733E+01    0.897687613964080811E+01    0.137782430648803711E+01   -0.236898612976074219E+01   -0.999000000000000022+100   -0.626396350544151304E+01    1
    0.743544585472506014E+03    0.146508472051925312E-01    0.103434908390045166E+02    0.117819264531135559E+01    0.142486828565597534E+02    0.225230693817138672E+00   -0.337490081787109375E+01   -0.999000000000000022+100   -0.626646350544151076E+01    1
    0.698038827722094607E-01    0.710156201220799677E+01    0.129415750503540039E+02    0.185052320361137390E+01    0.114816302061080933E+02    0.343208718299865723E+01   -0.207193922996520996E+01   -0.999000000000000022+100   -0.626896350544153069E+01    1
    0.318873186675177012E+01    0.372192622382368110E+00    0.437817966938018799E+01    0.964801907539367676E+00    0.826972246170043945E+01    0.157343339920043945E+01   -0.318220853805541992E+01   -0.999000000000000022+100   -0.627146350544152575E+01    1
    0.139349429807547831E+00    0.356682985394551167E+03    0.101656657457351685E+02    0.153411924839019775E-01    0.751566410064697266E+01    0.293384552001953125E+01   -0.293987953662872314E+01   -0.999000000000000022+100   -0.627396350544150305E+01    1
    0.337708168068400596E+03    0.108984271928277948E+03    0.790100157260894775E+01    0.102986469864845276E+01    0.121237921714782715E+02    0.329549312591552734E+01   -0.296572375297546387E+01   -0.999000000000000022+100   -0.627646350544151854E+01    1
    0.459500242736970165E+03    0.136386600547327735E+00    0.639988827705383301E+01    0.162159830331802368E+01    0.141552570462226868E+02    0.160260200500488281E+00   -0.260614979267120361E+01   -0.999000000000000022+100   -0.627896350544151893E+01    1
    0.296107437226287971E+02    0.514407070825415175E-01    0.518883603811264038E+01    0.137365251779556274E+01    0.851658314466476440E+01    0.259011077880859375E+01   -0.204926741123199463E+01   -0.999000000000000022+100   -0.628146350544150600E+01    1
    0.798145748863608695E+01    0.662258281926701442E+00    0.103246703147888184E+02    0.156153693795204163E+01    0.107038423418998718E+02    0.806314229965209961E+00   -0.244465672969818115E+01   -0.999000000000000022+100   -0.628396350544150373E+01    1
    0.876058676054299923E+01    0.639023338508944772E+01    0.637710183858871460E+01    0.139498382806777954E+01    0.117848172783851624E+02    0.301374149322509766E+01   -0.230367660522460938E+01   -0.999000000000000022+100   -0.628646350544151566E+01    1
    0.305832759979734817E-01    0.265102166335709398E+03    0.980338406562805176E+01    0.149666607379913330E+01    0.130122613906860352E+02    0.221310710906982422E+01   -0.395375132560729980E+01   -0.999000000000000022+100   -0.628896350544151872E+01    1
    0.358629798996857474E+02    0.375780142629011882E+00    0.128267791867256165E+02    0.196098297834396362E+01    0.132970663905143738E+02    0.666985511779785156E-01   -0.392599153518676758E+01   -0.999000000000000022+100   -0.629146350544151289E+01    1
    0.104289797147606045E+02    0.294702470241140935E+01    0.459714877605438232E+01    0.180049031972885132E+01    0.138562014698982239E+02    0.586327791213989258E+00   -0.272969031333923340E+01   -0.999000000000000022+100   -0.629396350544151328E+01    1
    0.280083752990161940E+03    0.289265168082384408E-01    0.121077030897140503E+02    0.877657085657119751E+00    0.114888596534729004E+02    0.334504413604736328E+01   -0.305686664581298828E+01   -0.999000000000000022+100   -0.629646350544151456E+01    1
